subscription_id,user_id,experiment_id,subscription_start_date,subscription_end_date,months_active,monthly_price_paid,churned,churn_reason,refund_flag,billing_failures,billing_anomaly_flag,total_revenue,lifetime_value,plan_tier,currency,last_renewal_outcome
1493,9309,1,2024-07-21,2024-08-20,1,12.77,1,,0,0,0,13.56,13.51,standard,EUR,failed_then_recovered
1494,9317,1,2025-09-24,2026-08-20,11,12.96,1,,0,1,0,143.84,138.76,standard,USD,success
1495,9318,1,2025-08-25,2026-05-22,9,9.85,1,billing_issue,0,0,0,85.64,83.16,standard,USD,success
1496,9319,1,2024-08-19,2026-11-07,27,13.2,1,price_too_high,0,0,0,358.11,327.86,standard,USD,success
1497,9320,1,2025-03-27,,60,10.08,0,,0,0,0,603.1,495.71,standard,USD,success
1498,9321,1,2024-02-23,2024-03-24,1,12.49,1,competing_service,0,0,0,11.78,11.75,standard,USD,success
1499,9326,1,2025-07-06,,60,11.89,0,,0,0,0,714.22,587.04,standard,USD,success
1500,9327,1,2025-08-19,,60,12.68,0,,0,0,0,760.37,624.97,standard,USD,success
1501,9336,1,2025-05-27,2025-11-23,6,11.87,1,seasonal_pause,0,0,0,65.44,64.17,standard,USD,success
1502,9341,1,2025-05-14,,60,13.12,0,,0,0,0,788.23,647.86,standard,USD,success
1503,9345,1,2025-11-21,,60,11.72,0,,0,0,0,700.99,576.16,standard,USD,success
1504,9356,1,2024-09-24,2024-11-23,2,11.69,1,seasonal_pause,0,0,0,24.41,24.25,family,USD,success
1505,9357,1,2025-01-29,2025-02-28,1,10.03,1,,0,0,0,13.82,13.78,standard,USD,success
1506,9364,1,2024-02-22,2027-02-06,36,9.96,1,competing_service,1,0,0,350.38,311.49,standard,USD,success
1507,9376,1,2024-07-13,2024-08-12,1,10.04,1,seasonal_pause,0,0,0,12.41,12.37,standard,USD,success
1508,9383,1,2025-12-24,2026-02-22,2,10.12,1,price_too_high,0,0,0,23.15,23.0,standard,USD,success
1509,9397,1,2024-05-06,2026-08-24,28,13.18,1,did_not_use_enough,0,1,0,370.48,338.08,standard,USD,success
1510,9410,1,2025-12-18,2026-03-18,3,11.85,1,price_too_high,0,0,0,37.65,37.28,standard,USD,success
1511,9443,1,2024-05-11,2027-01-26,33,13.3,1,did_not_use_enough,0,1,0,439.13,394.23,standard,EUR,success
1512,9448,1,2024-11-23,2025-03-23,4,12.84,1,,0,0,0,49.84,49.19,standard,USD,success
1513,9449,1,2024-04-09,2024-08-07,4,11.95,1,competing_service,0,0,0,51.15,50.49,standard,USD,success
1514,9457,1,2024-09-20,,60,9.97,0,,0,0,0,594.41,488.56,family,USD,success
1515,9463,1,2025-06-23,2026-06-18,12,11.69,1,price_too_high,0,0,0,143.07,137.57,student,USD,success
1516,9474,1,2025-05-07,2026-12-28,20,11.41,1,life_event,0,0,0,226.27,211.96,standard,USD,success
1517,9478,1,2024-02-04,2026-04-24,27,10.1,1,did_not_use_enough,0,0,0,273.43,250.33,student,USD,success
1518,9479,1,2024-05-14,2026-05-04,24,10.06,1,did_not_use_enough,0,0,0,241.11,222.92,standard,USD,success
1519,9482,1,2024-11-01,,60,9.94,0,,0,0,0,598.37,491.82,standard,USD,success
1520,9493,1,2024-11-17,2025-09-13,10,12.76,1,life_event,0,0,0,127.73,123.62,standard,EUR,success
1521,9494,1,2024-11-14,2024-12-14,1,11.71,1,,0,0,0,10.53,10.5,standard,USD,success
1522,9498,1,2025-05-26,2027-12-12,31,9.88,1,did_not_use_enough,0,0,0,304.87,275.49,standard,USD,success
1523,9515,1,2025-10-02,2026-06-29,9,12.87,1,price_too_high,0,0,0,119.16,115.71,standard,USD,success
1524,9516,1,2024-12-05,2025-09-01,9,12.62,1,,0,0,0,114.66,111.34,standard,USD,success
1525,9525,1,2024-05-30,2029-01-04,56,9.96,1,,0,0,0,557.68,464.4,standard,EUR,success
1526,9527,1,2025-12-23,,60,10.08,0,,1,0,0,596.56,490.33,standard,USD,success
1527,9536,1,2024-11-24,2027-01-13,26,10.07,1,,0,0,0,264.17,242.65,standard,EUR,success
1528,9565,1,2025-08-30,2029-02-10,42,10.15,1,billing_issue,0,0,0,423.99,369.6,standard,USD,success
1529,9572,1,2025-10-30,,60,12.69,0,,0,0,0,758.35,623.31,standard,USD,success
1530,9585,1,2024-08-26,2025-11-19,15,11.6,1,did_not_use_enough,0,0,0,173.19,164.91,standard,USD,success
1531,9587,1,2024-08-12,,60,13.01,0,,0,0,0,779.79,640.93,standard,USD,success
1532,9588,1,2025-10-24,2027-07-16,21,11.54,1,life_event,0,0,0,239.85,223.94,family,USD,failed
1533,9590,1,2024-09-09,2024-12-08,3,11.66,1,price_too_high,0,0,0,30.27,29.98,standard,USD,success
1534,9592,1,2025-01-08,2027-01-28,25,11.8,1,billing_issue,0,1,0,298.34,274.93,standard,USD,success
1535,9602,1,2025-05-14,,60,10.03,0,,0,1,0,597.34,490.97,standard,USD,success
1536,9604,1,2024-02-13,,60,9.91,0,,0,0,0,591.0,485.76,standard,EUR,failed
1537,9606,1,2025-01-27,2026-11-18,22,13.19,1,,0,0,0,282.58,262.97,standard,USD,success
1538,9609,1,2025-04-25,2028-10-06,42,13.06,1,did_not_use_enough,0,1,0,553.36,482.38,family,USD,success
1539,9625,1,2024-02-10,2027-02-24,37,10.01,1,billing_issue,1,1,0,362.58,321.28,standard,USD,success
1540,9626,1,2024-08-24,2025-06-20,10,11.74,1,,0,0,0,116.48,112.73,standard,USD,success
1541,9628,1,2024-05-28,,60,12.79,0,,0,0,0,772.27,634.75,family,USD,success
1542,9646,1,2024-12-15,2025-01-14,1,13.23,1,price_too_high,0,0,0,12.83,12.78,family,USD,success
1543,9652,1,2024-03-12,,60,10.08,0,,0,0,0,603.33,495.89,standard,USD,success
1544,9653,1,2025-05-31,2027-09-18,28,11.77,1,did_not_use_enough,0,2,0,335.67,306.32,standard,EUR,success
1545,9659,1,2025-12-05,2027-05-29,18,11.41,1,,0,1,0,206.65,194.84,standard,USD,failed
1546,9663,1,2024-11-18,2025-04-17,5,10.05,1,price_too_high,0,0,0,51.73,50.89,standard,EUR,success
1547,9664,1,2024-09-14,2027-11-28,39,12.84,1,,0,0,0,499.9,440.08,standard,USD,success
1548,9667,1,2025-01-17,2029-03-27,51,11.86,1,billing_issue,0,0,0,605.6,512.62,standard,USD,success
1549,9673,1,2024-01-12,,60,12.82,0,,0,0,0,770.66,633.43,standard,EUR,failed_then_recovered
1550,9687,1,2024-06-03,2024-10-31,5,12.75,1,price_too_high,0,0,0,56.38,55.47,standard,EUR,failed
1551,9708,1,2025-04-23,2026-10-15,18,12.79,1,competing_service,0,0,0,221.69,209.02,standard,USD,success
1552,9709,1,2025-12-03,,60,10.03,0,,0,0,0,596.4,490.2,standard,USD,success
1553,9711,1,2024-08-10,2025-12-03,16,12.98,1,price_too_high,0,0,0,203.45,193.08,standard,USD,success
1554,9727,1,2024-03-06,2024-05-05,2,11.9,1,life_event,0,0,0,20.8,20.66,standard,USD,failed_then_recovered
1555,9743,1,2025-07-05,2026-01-01,6,10.0,1,,0,0,0,61.87,60.67,standard,USD,success
1556,9745,1,2025-08-11,2027-08-31,25,9.9,1,,0,0,0,248.7,229.18,family,USD,success
1557,9752,1,2024-10-20,2025-01-18,3,10.28,1,billing_issue,0,1,0,31.7,31.39,family,USD,success
1558,9761,1,2024-10-07,2027-01-25,28,9.94,1,billing_issue,0,0,0,283.82,259.0,standard,USD,success
1559,9771,1,2025-06-28,2025-08-27,2,11.82,1,price_too_high,1,1,0,-2.24,-2.22,standard,USD,success
1560,9786,1,2024-01-02,2027-12-12,48,9.95,1,did_not_use_enough,0,0,0,477.1,407.83,standard,EUR,success
1561,9788,1,2025-04-03,2026-10-25,19,11.86,1,price_too_high,0,1,0,221.77,208.42,standard,USD,success
1562,9793,1,2025-04-11,2025-10-08,6,10.02,1,,0,0,0,61.95,60.75,standard,EUR,success
1563,9800,1,2025-01-22,,60,12.81,0,,1,0,0,757.37,622.51,family,USD,success
1564,9813,1,2024-09-26,2025-02-23,5,11.75,1,,0,1,0,58.87,57.91,standard,USD,success
1565,9835,1,2025-10-23,2026-02-20,4,10.24,1,,0,0,0,37.93,37.44,family,USD,success
1566,9839,1,2024-09-03,2027-03-22,31,11.73,1,competing_service,0,1,0,361.86,326.99,standard,USD,success
1567,9840,1,2024-05-12,2025-06-06,13,11.52,1,competing_service,0,0,0,147.23,141.1,standard,USD,success
1568,9842,1,2024-03-29,2024-09-25,6,13.26,1,did_not_use_enough,0,0,0,78.62,77.1,standard,USD,success
1569,9851,1,2024-12-02,2025-03-02,3,11.87,1,seasonal_pause,0,0,0,39.29,38.91,family,USD,success
1570,9854,1,2025-09-07,2025-11-06,2,11.79,1,life_event,0,0,0,22.22,22.08,standard,USD,success
1571,9868,1,2025-03-28,2027-05-17,26,12.64,1,price_too_high,0,0,0,331.37,304.37,family,USD,success
1572,9873,1,2025-10-04,,60,11.7,0,,0,1,0,699.56,574.99,standard,USD,success
1573,9875,1,2025-06-09,2025-07-09,1,12.83,1,life_event,0,0,0,14.58,14.53,student,EUR,success
1574,9882,1,2024-02-03,2027-01-18,36,11.86,1,price_too_high,0,0,0,427.63,380.16,standard,USD,failed_then_recovered
1575,9883,1,2025-08-09,2027-04-01,20,11.55,1,did_not_use_enough,0,1,0,230.04,215.49,family,USD,success
1576,9884,1,2024-10-02,,60,9.89,0,,0,0,0,581.01,477.55,family,USD,success
1577,9888,1,2024-11-17,2025-04-16,5,11.78,1,competing_service,0,0,0,58.34,57.39,standard,EUR,success
1578,9889,1,2025-12-03,,60,11.84,0,,0,0,0,714.78,587.5,standard,USD,success
1579,9898,1,2025-04-16,2029-10-22,55,11.86,1,,0,0,0,649.84,542.92,standard,EUR,success
1580,9909,1,2024-01-13,2027-04-27,40,9.82,1,life_event,0,0,0,392.5,344.4,family,EUR,success
1581,9911,1,2024-04-26,2028-03-06,47,9.91,1,did_not_use_enough,0,0,0,463.07,397.13,student,USD,success
1582,9920,1,2024-02-13,2024-04-13,2,9.9,1,billing_issue,0,0,0,16.3,16.19,standard,EUR,success
1583,9922,1,2024-08-20,2025-03-18,7,12.95,1,billing_issue,0,0,0,90.67,88.62,standard,USD,success
1584,9924,1,2024-02-16,,60,10.0,0,,0,0,0,597.24,490.89,standard,USD,success
1585,9926,1,2025-06-28,2026-02-23,8,13.14,1,billing_issue,0,0,0,103.18,100.52,standard,USD,success
1586,9944,1,2024-03-27,2025-04-21,13,10.0,1,did_not_use_enough,0,1,0,130.7,125.26,standard,USD,success
1587,9950,1,2025-06-05,2025-07-05,1,11.56,1,competing_service,1,0,0,-8.22,-8.19,standard,USD,success
1588,9952,1,2025-10-12,2029-08-22,47,11.84,1,did_not_use_enough,0,0,0,557.28,477.92,standard,USD,success
1589,9962,1,2025-09-27,,60,11.69,0,,0,0,0,706.6,580.77,standard,USD,success
1590,9969,1,2025-06-07,2025-07-07,1,12.97,1,,0,0,0,17.15,17.1,standard,USD,success
1591,9970,1,2024-12-28,,60,11.69,0,,0,1,0,705.27,579.68,standard,USD,failed_then_recovered
1592,9971,1,2024-01-17,2025-03-12,14,12.92,1,did_not_use_enough,0,0,0,180.35,172.28,standard,EUR,success
1593,9984,1,2025-08-12,2028-09-25,38,9.98,1,,0,0,0,376.85,332.84,standard,USD,success
1594,9998,1,2025-07-25,2026-03-22,8,9.96,1,price_too_high,0,0,0,81.34,79.24,standard,USD,success
