experiment_row_id,experiment_id,user_id,treatment_group,assigned_price,discount_pct,experiment_date,viewed_pricing_page,clicked_subscribe,subscribed,time_on_pricing_page_sec,pricing_page_scroll_depth_pct,hesitate_event_count,paywall_modal_shown,experiment_assignment_delay_sec
6062,1,6062,variant_mid,12.99,10.0,2024-10-13,0,0,0,461.96,0.0,2,1,22
6063,1,6063,control,9.99,0.0,2025-08-05,1,0,0,82.88,63.5,1,1,18
6064,1,6064,variant_mid,12.99,10.0,2024-06-24,0,0,0,192.59,0.0,0,1,81
6065,1,6065,control,9.99,0.0,2024-02-02,1,1,0,127.24,56.4,2,1,22
6066,1,6066,control,9.99,0.0,2024-07-02,0,0,0,174.82,28.7,3,0,27
6067,1,6067,variant_high,14.99,15.0,2024-06-18,1,1,1,44.74,75.6,4,1,32
6068,1,6068,variant_high,14.99,15.0,2024-05-21,1,0,0,12.51,39.4,2,1,7
6069,1,6069,variant_mid,12.99,10.0,2024-08-20,1,0,0,79.86,45.8,3,1,12
6070,1,6070,variant_high,14.99,15.0,2025-06-20,1,0,0,74.5,60.6,4,1,32
6071,1,6071,variant_high,14.99,15.0,2024-07-18,1,0,0,325.64,72.0,4,0,11
6072,1,6072,variant_high,14.99,15.0,2024-04-12,0,0,0,58.5,0.0,3,1,80
6073,1,6073,variant_high,14.99,15.0,2024-10-28,1,0,0,640.11,58.6,3,0,6
6074,1,6074,variant_high,14.99,15.0,2025-12-17,0,0,0,40.77,4.4,1,0,64
6075,1,6075,control,9.99,0.0,2025-11-26,1,0,0,72.9,50.4,1,1,40
6076,1,6076,variant_high,14.99,15.0,2024-01-15,1,1,1,80.14,64.0,5,1,22
6077,1,6077,variant_high,14.99,15.0,2024-01-16,0,0,0,44.5,35.1,5,1,5
6078,1,6078,control,9.99,0.0,2024-08-29,0,0,0,53.52,8.5,1,1,20
6079,1,6079,variant_mid,12.99,10.0,2024-04-29,1,0,0,38.15,86.6,2,1,40
6080,1,6080,control,9.99,0.0,2025-08-18,0,0,0,315.2,0.0,1,1,7
6081,1,6081,variant_mid,12.99,10.0,2024-05-04,1,0,0,116.42,64.4,2,0,62
6082,1,6082,variant_mid,12.99,10.0,2024-03-11,1,0,0,16.2,43.4,3,0,22
6083,1,6083,control,9.99,0.0,2024-06-24,0,0,0,39.62,10.3,2,1,50
6084,1,6084,variant_mid,12.99,10.0,2025-03-06,0,0,0,293.09,8.0,3,1,59
6085,1,6085,variant_mid,12.99,10.0,2024-05-03,1,1,1,41.25,38.5,0,1,16
6086,1,6086,control,9.99,0.0,2024-08-12,1,0,0,37.87,42.5,4,0,56
6087,1,6087,variant_high,14.99,15.0,2025-01-15,1,0,0,52.92,70.1,4,1,25
6088,1,6088,variant_high,14.99,15.0,2025-12-13,1,0,0,65.1,43.2,5,0,3
6089,1,6089,control,9.99,0.0,2025-10-10,1,0,0,107.38,39.0,2,1,86
6090,1,6090,variant_mid,12.99,10.0,2024-06-21,0,0,0,107.14,0.0,1,0,5
6091,1,6091,control,9.99,0.0,2024-08-06,0,0,0,182.02,20.9,4,1,63
6092,1,6092,control,9.99,0.0,2024-02-28,1,1,1,54.09,74.9,2,1,1
6093,1,6093,variant_mid,12.99,10.0,2024-08-18,1,0,0,156.69,47.9,4,1,19
6094,1,6094,control,9.99,0.0,2025-03-26,1,0,0,10.55,65.4,2,1,45
6095,1,6095,variant_mid,12.99,10.0,2025-01-31,1,1,0,98.18,69.8,6,1,2
6096,1,6096,control,9.99,0.0,2024-10-15,1,1,0,44.33,63.5,3,0,34
6097,1,6097,variant_high,14.99,15.0,2024-01-26,0,0,0,13.68,30.1,1,1,74
6098,1,6098,control,9.99,0.0,2025-10-26,0,0,0,73.8,40.2,1,1,39
6099,1,6099,variant_high,14.99,15.0,2024-10-26,1,1,1,149.02,40.8,8,0,53
6100,1,6100,variant_mid,12.99,10.0,2025-11-06,1,0,0,55.92,68.0,2,1,48
6101,1,6101,control,9.99,0.0,2025-06-26,1,0,0,261.42,88.1,2,1,53
6102,1,6102,control,9.99,0.0,2025-08-21,0,0,0,421.66,15.6,1,1,58
6103,1,6103,variant_mid,12.99,10.0,2024-11-04,0,0,0,60.38,0.0,2,1,15
6104,1,6104,variant_high,14.99,15.0,2024-04-23,1,0,0,29.25,47.3,4,0,43
6105,1,6105,variant_mid,12.99,10.0,2024-06-16,0,0,0,104.45,5.1,1,1,35
6106,1,6106,variant_mid,12.99,10.0,2025-04-27,0,0,0,51.67,14.1,4,1,73
6107,1,6107,variant_high,14.99,15.0,2025-03-17,1,0,0,169.42,66.2,2,0,64
6108,1,6108,control,9.99,0.0,2024-03-28,0,0,0,677.09,27.1,1,0,27
6109,1,6109,variant_high,14.99,15.0,2025-09-23,1,1,1,61.56,47.4,4,1,23
6110,1,6110,control,9.99,0.0,2024-02-02,0,0,0,35.64,18.0,1,1,19
6111,1,6111,variant_high,14.99,15.0,2024-12-15,0,0,0,166.76,11.4,3,1,23
6112,1,6112,variant_high,14.99,15.0,2024-05-29,0,0,0,111.57,30.3,3,1,20
6113,1,6113,control,9.99,0.0,2024-05-16,0,0,0,24.7,11.3,2,1,7
6114,1,6114,control,9.99,0.0,2025-01-01,0,0,0,18.1,0.0,1,1,68
6115,1,6115,variant_high,14.99,15.0,2024-08-30,0,0,0,48.04,15.5,3,1,33
6116,1,6116,variant_mid,12.99,10.0,2024-12-07,0,0,0,81.26,0.6,0,1,48
6117,1,6117,variant_mid,12.99,10.0,2025-12-04,0,0,0,110.49,7.1,3,1,73
6118,1,6118,variant_mid,12.99,10.0,2025-08-01,0,0,0,130.2,10.1,5,1,54
6119,1,6119,control,9.99,0.0,2024-09-02,1,1,0,25.63,74.6,0,1,52
6120,1,6120,variant_high,14.99,15.0,2025-01-25,1,1,1,74.89,52.7,2,1,80
6121,1,6121,control,9.99,0.0,2024-10-10,0,0,0,79.14,27.3,1,1,85
6122,1,6122,variant_mid,12.99,10.0,2024-07-25,0,0,0,80.5,51.9,2,1,33
6123,1,6123,variant_mid,12.99,10.0,2024-12-16,1,0,0,349.57,61.6,3,1,21
6124,1,6124,control,9.99,0.0,2024-04-12,1,0,0,180.45,66.0,0,1,58
6125,1,6125,variant_high,14.99,15.0,2024-07-10,1,0,0,80.37,60.4,3,0,39
6126,1,6126,variant_mid,12.99,10.0,2025-03-06,0,0,0,97.97,0.0,2,1,2
6127,1,6127,variant_mid,12.99,10.0,2025-06-22,0,0,0,60.14,1.5,5,1,13
6128,1,6128,variant_high,14.99,15.0,2025-05-11,0,0,0,32.24,17.4,5,1,35
6129,1,6129,variant_mid,12.99,10.0,2026-01-02,0,0,0,100.57,42.4,1,1,12
6130,1,6130,variant_high,14.99,15.0,2024-06-15,0,0,0,79.91,0.0,1,1,54
6131,1,6131,variant_high,14.99,15.0,2024-03-30,1,0,0,359.92,44.5,3,1,24
6132,1,6132,variant_high,14.99,15.0,2025-04-12,1,0,0,345.22,42.8,5,1,62
6133,1,6133,control,9.99,0.0,2025-02-21,1,0,0,49.03,100.0,1,1,20
6134,1,6134,control,9.99,0.0,2025-10-06,0,0,0,49.97,39.4,3,0,31
6135,1,6135,variant_mid,12.99,10.0,2024-04-15,1,1,1,60.6,75.8,3,0,87
6136,1,6136,control,9.99,0.0,2024-06-28,1,1,1,62.79,62.9,0,1,17
6137,1,6137,control,9.99,0.0,2024-10-29,1,1,1,172.17,74.9,3,1,80
6138,1,6138,control,9.99,0.0,2025-08-27,0,0,0,442.59,13.7,2,1,35
6139,1,6139,control,9.99,0.0,2024-06-03,1,1,1,404.94,39.1,2,0,62
6140,1,6140,variant_mid,12.99,10.0,2025-12-09,1,1,1,276.93,52.8,2,1,51
6141,1,6141,control,9.99,0.0,2024-03-30,1,0,0,179.89,41.7,2,1,4
6142,1,6142,control,9.99,0.0,2025-11-30,0,0,0,365.92,3.4,1,1,73
6143,1,6143,variant_high,14.99,15.0,2025-05-07,1,1,1,466.75,67.9,3,1,17
6144,1,6144,variant_high,14.99,15.0,2024-04-16,0,0,0,25.68,0.0,3,1,32
6145,1,6145,variant_mid,12.99,10.0,2025-12-24,0,0,0,26.02,20.5,4,1,44
6146,1,6146,variant_high,14.99,15.0,2024-02-22,0,0,0,125.34,0.0,2,1,77
6147,1,6147,control,9.99,0.0,2024-10-30,1,1,1,85.19,65.3,2,1,59
6148,1,6148,variant_high,14.99,15.0,2025-07-01,1,0,0,52.7,62.4,2,1,29
6149,1,6149,variant_mid,12.99,10.0,2024-09-26,0,0,0,48.88,0.0,2,1,66
6150,1,6150,variant_mid,12.99,10.0,2024-10-17,0,0,0,122.81,0.0,0,1,4
6151,1,6151,variant_mid,12.99,10.0,2024-07-31,1,1,1,86.02,56.8,2,1,30
6152,1,6152,variant_high,14.99,15.0,2024-05-28,0,0,0,61.26,24.7,2,1,87
6153,1,6153,control,9.99,0.0,2025-03-01,1,1,1,81.53,76.9,1,1,17
6154,1,6154,variant_mid,12.99,10.0,2024-12-02,0,0,0,15.6,0.0,2,1,21
6155,1,6155,variant_high,14.99,15.0,2025-08-26,0,0,0,93.86,0.0,3,1,2
6156,1,6156,variant_mid,12.99,10.0,2025-02-08,1,1,0,125.17,59.1,5,0,81
6157,1,6157,variant_mid,12.99,10.0,2025-01-15,0,0,0,71.77,22.9,0,1,72
6158,1,6158,control,9.99,0.0,2024-05-10,0,0,0,38.93,20.2,6,1,39
6159,1,6159,control,9.99,0.0,2024-07-19,1,1,0,34.19,36.5,1,1,64
6160,1,6160,variant_mid,12.99,10.0,2024-02-05,1,1,0,126.44,75.3,4,1,78
6161,1,6161,variant_mid,12.99,10.0,2025-12-18,0,0,0,85.81,39.8,0,0,31
6162,1,6162,control,9.99,0.0,2025-07-27,1,1,1,61.45,19.5,0,1,17
6163,1,6163,variant_high,14.99,15.0,2024-07-28,1,0,0,46.36,86.1,1,1,2
6164,1,6164,variant_high,14.99,15.0,2024-12-13,1,1,1,125.06,46.5,1,1,23
6165,1,6165,control,9.99,0.0,2025-02-28,0,0,0,26.76,43.0,1,1,14
6166,1,6166,control,9.99,0.0,2024-07-04,1,0,0,1008.4,29.5,0,1,77
6167,1,6167,variant_high,14.99,15.0,2024-04-16,1,1,0,114.07,46.7,5,0,13
6168,1,6168,variant_high,14.99,15.0,2025-12-06,0,0,0,111.59,0.0,2,1,6
6169,1,6169,variant_high,14.99,15.0,2024-09-26,1,0,0,44.97,65.7,3,0,2
6170,1,6170,variant_high,14.99,15.0,2025-07-21,1,1,0,667.82,80.7,2,1,18
6171,1,6171,variant_high,14.99,15.0,2025-04-10,1,1,0,35.2,59.8,2,1,6
6172,1,6172,control,9.99,0.0,2024-11-04,1,0,0,49.32,27.5,1,0,42
6173,1,6173,control,9.99,0.0,2025-03-29,0,0,0,65.77,30.1,1,1,75
6174,1,6174,control,9.99,0.0,2024-08-02,0,0,0,337.91,0.0,1,1,39
6175,1,6175,variant_mid,12.99,10.0,2024-07-15,0,0,0,251.88,19.7,1,1,60
6176,1,6176,control,9.99,0.0,2025-06-22,0,0,0,151.28,2.6,0,1,43
6177,1,6177,variant_mid,12.99,10.0,2025-07-30,0,0,0,96.11,0.0,2,1,61
6178,1,6178,control,9.99,0.0,2025-06-17,1,1,1,50.46,42.3,3,1,28
6179,1,6179,variant_mid,12.99,10.0,2025-06-02,0,0,0,56.75,21.7,2,1,40
6180,1,6180,variant_high,14.99,15.0,2025-10-16,0,0,0,197.23,20.9,2,1,73
6181,1,6181,variant_high,14.99,15.0,2024-08-23,1,1,1,219.99,62.3,4,1,86
6182,1,6182,variant_mid,12.99,10.0,2024-01-10,0,0,0,89.95,0.0,0,1,37
6183,1,6183,control,9.99,0.0,2024-07-27,1,0,0,214.25,32.3,1,0,9
6184,1,6184,control,9.99,0.0,2025-04-16,0,0,0,358.79,17.1,3,1,80
6185,1,6185,variant_mid,12.99,10.0,2025-03-27,0,0,0,29.88,21.4,0,1,42
6186,1,6186,control,9.99,0.0,2024-08-10,0,0,0,361.59,0.0,2,1,83
6187,1,6187,variant_high,14.99,15.0,2025-08-07,0,0,0,112.96,42.7,2,1,46
6188,1,6188,variant_high,14.99,15.0,2025-12-20,1,1,1,82.85,79.9,1,1,33
6189,1,6189,control,9.99,0.0,2024-04-02,1,1,1,161.89,64.7,1,0,7
6190,1,6190,control,9.99,0.0,2024-01-29,1,0,0,868.57,43.3,6,0,35
6191,1,6191,control,9.99,0.0,2025-06-09,0,0,0,133.23,43.9,1,0,3
6192,1,6192,variant_high,14.99,15.0,2024-12-31,1,1,1,51.82,79.4,2,1,6
6193,1,6193,control,9.99,0.0,2025-05-22,0,0,0,152.17,0.0,0,0,60
6194,1,6194,variant_high,14.99,15.0,2025-06-14,1,1,1,27.87,73.7,1,1,40
6195,1,6195,variant_mid,12.99,10.0,2024-02-16,1,0,0,128.16,83.6,2,1,45
6196,1,6196,variant_mid,12.99,10.0,2025-07-09,1,0,0,87.85,42.9,3,1,74
6197,1,6197,variant_high,14.99,15.0,2024-05-25,1,1,1,40.68,78.4,1,0,66
6198,1,6198,control,9.99,0.0,2025-04-19,1,0,0,172.27,53.5,4,0,49
6199,1,6199,variant_high,14.99,15.0,2026-01-03,1,0,0,95.76,82.0,4,1,38
6200,1,6200,control,9.99,0.0,2024-12-29,1,1,1,43.27,48.2,6,0,52
6201,1,6201,variant_high,14.99,15.0,2024-09-29,1,0,0,58.01,50.2,4,1,42
6202,1,6202,variant_high,14.99,15.0,2025-11-02,1,0,0,257.73,43.4,2,1,70
6203,1,6203,control,9.99,0.0,2024-11-03,0,0,0,131.16,28.7,1,0,13
6204,1,6204,variant_mid,12.99,10.0,2025-02-26,1,1,1,34.7,17.3,3,1,5
6205,1,6205,variant_mid,12.99,10.0,2024-06-03,0,0,0,111.46,8.6,0,0,47
6206,1,6206,control,9.99,0.0,2025-01-28,1,0,0,18.28,46.4,3,1,70
6207,1,6207,variant_mid,12.99,10.0,2024-03-12,1,0,0,69.17,28.6,1,1,88
6208,1,6208,control,9.99,0.0,2025-10-07,0,0,0,22.76,30.8,4,1,47
6209,1,6209,variant_high,14.99,15.0,2025-03-25,1,1,0,337.73,73.8,4,1,72
6210,1,6210,variant_mid,12.99,10.0,2024-12-08,0,0,0,48.37,0.0,3,1,9
6211,1,6211,variant_mid,12.99,10.0,2025-07-12,0,0,0,56.35,26.3,4,1,52
6212,1,6212,variant_high,14.99,15.0,2025-04-04,1,1,0,550.76,55.1,2,1,1
6213,1,6213,variant_high,14.99,15.0,2024-11-05,0,0,0,112.54,12.6,6,1,69
6214,1,6214,control,9.99,0.0,2024-09-12,1,1,1,197.1,62.2,1,1,12
6215,1,6215,control,9.99,0.0,2024-03-09,0,0,0,97.5,5.6,2,1,57
6216,1,6216,control,9.99,0.0,2024-06-08,1,1,0,25.16,27.5,2,0,43
6217,1,6217,variant_high,14.99,15.0,2024-10-26,1,1,0,19.88,69.3,2,1,83
6218,1,6218,variant_mid,12.99,10.0,2024-12-15,1,1,0,267.78,73.4,4,1,35
6219,1,6219,control,9.99,0.0,2025-12-31,0,0,0,26.91,0.0,3,1,62
6220,1,6220,variant_mid,12.99,10.0,2024-09-21,1,1,0,15.48,55.3,2,1,13
6221,1,6221,variant_mid,12.99,10.0,2024-12-19,0,0,0,23.42,31.1,3,1,53
6222,1,6222,variant_mid,12.99,10.0,2024-02-05,0,0,0,57.72,41.1,4,0,17
6223,1,6223,variant_mid,12.99,10.0,2024-03-26,1,1,0,128.93,41.2,2,1,60
6224,1,6224,control,9.99,0.0,2024-12-31,1,0,0,84.35,75.5,2,1,54
6225,1,6225,control,9.99,0.0,2024-09-27,0,0,0,117.4,44.6,4,1,25
6226,1,6226,variant_high,14.99,15.0,2025-04-30,0,0,0,45.57,13.0,1,1,31
6227,1,6227,variant_mid,12.99,10.0,2025-09-21,1,0,0,47.91,63.5,4,0,15
6228,1,6228,variant_high,14.99,15.0,2024-02-17,0,0,0,475.5,0.4,2,1,43
6229,1,6229,control,9.99,0.0,2024-05-10,1,1,1,121.06,79.1,1,1,84
6230,1,6230,variant_high,14.99,15.0,2025-02-20,1,0,0,88.48,56.6,4,1,49
6231,1,6231,control,9.99,0.0,2024-03-27,1,1,1,166.06,56.1,0,0,77
6232,1,6232,variant_high,14.99,15.0,2024-09-01,1,1,1,40.34,62.4,3,1,47
6233,1,6233,variant_high,14.99,15.0,2025-06-15,1,1,1,39.33,62.8,3,1,10
6234,1,6234,control,9.99,0.0,2024-02-02,0,0,0,110.43,17.6,3,1,35
6235,1,6235,control,9.99,0.0,2025-04-15,0,0,0,276.8,9.4,2,1,57
6236,1,6236,variant_high,14.99,15.0,2024-03-30,0,0,0,15.72,0.7,2,1,15
6237,1,6237,variant_mid,12.99,10.0,2025-07-11,1,0,0,76.23,33.2,1,0,88
6238,1,6238,variant_high,14.99,15.0,2025-06-12,1,1,0,67.82,55.9,3,0,2
6239,1,6239,variant_high,14.99,15.0,2024-02-09,1,0,0,146.92,8.0,5,1,77
6240,1,6240,variant_high,14.99,15.0,2025-02-01,0,0,0,230.2,0.0,2,1,24
6241,1,6241,variant_mid,12.99,10.0,2024-12-16,0,0,0,257.43,0.0,1,1,75
6242,1,6242,variant_mid,12.99,10.0,2025-12-04,1,1,0,13.22,60.2,1,1,87
6243,1,6243,variant_high,14.99,15.0,2024-02-16,1,1,1,415.79,60.8,2,1,12
6244,1,6244,variant_high,14.99,15.0,2025-05-25,0,0,0,37.58,0.0,4,1,2
6245,1,6245,control,9.99,0.0,2025-02-05,0,0,0,17.9,0.0,0,1,44
6246,1,6246,variant_mid,12.99,10.0,2025-12-06,0,0,0,79.35,46.2,2,1,3
6247,1,6247,control,9.99,0.0,2025-06-22,0,0,0,37.15,0.0,2,1,12
6248,1,6248,variant_high,14.99,15.0,2024-08-08,1,0,0,122.6,77.4,3,1,64
6249,1,6249,variant_high,14.99,15.0,2024-03-22,0,0,0,132.65,16.2,1,0,19
6250,1,6250,variant_mid,12.99,10.0,2025-03-10,0,0,0,74.57,0.0,1,1,50
6251,1,6251,variant_high,14.99,15.0,2025-09-18,0,0,0,168.99,0.0,2,1,22
6252,1,6252,control,9.99,0.0,2025-02-18,0,0,0,95.37,30.6,1,1,86
6253,1,6253,variant_mid,12.99,10.0,2025-03-19,0,0,0,70.34,60.0,3,1,9
6254,1,6254,variant_mid,12.99,10.0,2025-01-25,1,0,0,203.12,79.3,3,1,20
6255,1,6255,control,9.99,0.0,2024-10-03,0,0,0,117.68,13.1,2,1,86
6256,1,6256,control,9.99,0.0,2025-10-21,0,0,0,167.88,18.3,5,0,18
6257,1,6257,variant_mid,12.99,10.0,2024-05-14,1,0,0,309.22,48.2,2,1,52
6258,1,6258,control,9.99,0.0,2025-01-21,1,1,0,138.8,44.1,2,1,19
6259,1,6259,variant_high,14.99,15.0,2025-10-12,0,0,0,151.11,0.0,5,1,78
6260,1,6260,control,9.99,0.0,2024-07-30,1,0,0,783.82,75.9,1,1,0
6261,1,6261,control,9.99,0.0,2024-11-13,1,0,0,1645.92,74.9,2,1,78
6262,1,6262,control,9.99,0.0,2025-06-03,0,0,0,117.59,10.6,1,1,60
6263,1,6263,variant_mid,12.99,10.0,2024-04-05,1,0,0,47.02,86.8,1,0,78
6264,1,6264,variant_high,14.99,15.0,2024-07-21,1,1,0,48.03,89.7,1,1,75
6265,1,6265,variant_high,14.99,15.0,2025-06-26,0,0,0,37.3,24.0,4,1,11
6266,1,6266,control,9.99,0.0,2024-03-08,1,1,1,231.67,41.2,3,1,45
6267,1,6267,control,9.99,0.0,2024-10-21,1,1,0,34.03,49.3,1,1,3
6268,1,6268,control,9.99,0.0,2025-03-18,1,0,0,502.06,71.2,1,1,29
6269,1,6269,variant_mid,12.99,10.0,2025-09-12,0,0,0,43.52,29.3,7,1,61
6270,1,6270,control,9.99,0.0,2024-04-11,1,1,0,72.28,68.9,3,1,4
6271,1,6271,control,9.99,0.0,2025-02-08,0,0,0,114.93,15.4,5,1,38
6272,1,6272,variant_high,14.99,15.0,2025-06-06,0,0,0,174.71,17.7,8,0,75
6273,1,6273,variant_high,14.99,15.0,2024-11-05,0,0,0,198.9,8.9,4,1,31
6274,1,6274,control,9.99,0.0,2024-11-25,0,0,0,167.08,5.0,3,1,31
6275,1,6275,variant_mid,12.99,10.0,2024-12-05,0,0,0,24.62,0.0,2,1,20
6276,1,6276,variant_high,14.99,15.0,2025-09-26,1,1,1,254.63,100.0,4,1,55
6277,1,6277,control,9.99,0.0,2025-04-03,0,0,0,334.76,34.2,2,0,43
6278,1,6278,variant_mid,12.99,10.0,2024-11-05,1,1,1,88.95,54.0,6,1,61
6279,1,6279,control,9.99,0.0,2024-01-18,0,0,0,91.35,13.4,1,1,18
6280,1,6280,variant_mid,12.99,10.0,2024-10-28,0,0,0,276.54,4.6,1,1,13
6281,1,6281,variant_mid,12.99,10.0,2025-08-18,0,0,0,148.7,0.0,3,1,65
6282,1,6282,variant_high,14.99,15.0,2024-11-12,0,0,0,219.49,0.0,3,1,70
6283,1,6283,variant_mid,12.99,10.0,2024-10-17,1,1,0,57.3,46.4,3,1,34
6284,1,6284,variant_high,14.99,15.0,2025-06-06,0,0,0,30.91,18.1,4,1,14
6285,1,6285,control,9.99,0.0,2025-12-28,1,0,0,294.29,90.1,3,1,29
6286,1,6286,variant_mid,12.99,10.0,2024-04-24,1,0,0,237.18,59.8,5,1,45
6287,1,6287,variant_high,14.99,15.0,2025-12-10,0,0,0,199.07,0.0,1,1,27
6288,1,6288,variant_mid,12.99,10.0,2024-09-08,0,0,0,71.17,0.0,2,1,49
6289,1,6289,variant_mid,12.99,10.0,2025-03-07,0,0,0,191.49,0.0,2,1,49
6290,1,6290,variant_high,14.99,15.0,2024-07-21,1,1,0,136.74,45.7,4,1,46
6291,1,6291,variant_high,14.99,15.0,2024-01-17,1,1,1,367.5,50.1,3,1,68
6292,1,6292,variant_mid,12.99,10.0,2024-10-10,0,0,0,78.39,31.8,4,0,28
6293,1,6293,variant_mid,12.99,10.0,2025-10-24,0,0,0,50.37,28.4,2,1,53
6294,1,6294,variant_high,14.99,15.0,2025-11-09,1,0,0,103.09,67.1,1,1,51
6295,1,6295,variant_high,14.99,15.0,2024-10-12,1,1,1,140.39,83.8,2,1,37
6296,1,6296,variant_high,14.99,15.0,2025-04-12,0,0,0,71.05,16.1,2,1,61
6297,1,6297,control,9.99,0.0,2025-07-20,0,0,0,168.7,10.7,2,1,83
6298,1,6298,variant_high,14.99,15.0,2025-01-09,0,0,0,72.99,4.2,4,0,18
6299,1,6299,control,9.99,0.0,2025-09-04,1,1,1,283.16,81.6,3,0,41
6300,1,6300,variant_mid,12.99,10.0,2024-04-15,1,0,0,186.69,44.5,4,1,22
6301,1,6301,variant_mid,12.99,10.0,2025-11-19,0,0,0,18.72,9.5,1,1,21
6302,1,6302,control,9.99,0.0,2025-02-24,1,0,0,23.26,33.3,0,1,66
6303,1,6303,variant_high,14.99,15.0,2024-04-30,0,0,0,61.61,3.8,3,1,13
6304,1,6304,control,9.99,0.0,2025-08-17,1,1,0,220.58,76.8,2,1,27
6305,1,6305,variant_high,14.99,15.0,2025-11-25,1,0,0,170.35,73.7,4,1,47
6306,1,6306,variant_mid,12.99,10.0,2024-10-01,1,1,1,1411.34,71.2,0,0,33
6307,1,6307,control,9.99,0.0,2024-12-06,1,1,1,409.5,53.4,2,1,51
6308,1,6308,variant_mid,12.99,10.0,2025-11-03,0,0,0,113.72,0.0,4,1,14
6309,1,6309,variant_high,14.99,15.0,2025-02-10,1,0,0,155.66,59.7,3,0,62
6310,1,6310,variant_mid,12.99,10.0,2024-09-13,1,1,0,7.58,43.3,5,1,22
6311,1,6311,variant_high,14.99,15.0,2025-04-15,1,1,1,34.24,24.8,2,1,1
6312,1,6312,variant_high,14.99,15.0,2024-05-11,0,0,0,18.09,5.7,3,1,26
6313,1,6313,control,9.99,0.0,2024-09-21,0,0,0,415.19,0.0,1,0,20
6314,1,6314,control,9.99,0.0,2025-09-04,0,0,0,90.36,39.1,4,1,29
6315,1,6315,control,9.99,0.0,2024-03-29,0,0,0,149.04,31.4,0,0,5
6316,1,6316,control,9.99,0.0,2025-02-20,1,0,0,30.39,65.9,1,1,86
6317,1,6317,variant_mid,12.99,10.0,2025-05-31,1,1,1,49.66,49.0,3,1,64
6318,1,6318,control,9.99,0.0,2025-01-13,0,0,0,53.36,0.0,1,1,41
6319,1,6319,variant_mid,12.99,10.0,2024-10-28,0,0,0,304.51,0.0,1,1,83
6320,1,6320,variant_mid,12.99,10.0,2025-11-23,0,0,0,442.92,24.6,3,0,54
6321,1,6321,variant_mid,12.99,10.0,2025-08-26,0,0,0,29.43,23.4,5,0,88
6322,1,6322,variant_high,14.99,15.0,2025-09-14,0,0,0,340.98,20.1,5,1,82
6323,1,6323,variant_high,14.99,15.0,2024-03-14,0,0,0,48.75,26.2,3,1,27
6324,1,6324,control,9.99,0.0,2025-12-27,1,0,0,602.59,83.8,0,1,46
6325,1,6325,variant_mid,12.99,10.0,2025-01-06,0,0,0,105.62,0.0,1,1,87
6326,1,6326,control,9.99,0.0,2025-05-19,1,0,0,275.07,35.7,2,0,65
6327,1,6327,variant_mid,12.99,10.0,2024-10-08,1,1,1,50.39,41.5,4,1,82
6328,1,6328,variant_mid,12.99,10.0,2025-03-11,0,0,0,42.84,46.4,3,1,73
6329,1,6329,variant_high,14.99,15.0,2025-06-09,1,0,0,78.21,100.0,4,0,22
6330,1,6330,control,9.99,0.0,2025-02-08,1,0,0,23.83,66.5,3,1,17
6331,1,6331,control,9.99,0.0,2025-02-28,0,0,0,48.21,28.3,3,1,20
6332,1,6332,control,9.99,0.0,2024-09-30,1,1,1,18.35,71.1,2,0,77
6333,1,6333,variant_mid,12.99,10.0,2026-01-05,0,0,0,163.75,0.0,1,0,43
6334,1,6334,variant_high,14.99,15.0,2024-05-14,0,0,0,440.14,0.0,4,0,49
6335,1,6335,variant_mid,12.99,10.0,2024-10-01,1,0,0,251.68,49.9,1,1,72
6336,1,6336,variant_mid,12.99,10.0,2025-09-08,1,0,0,157.88,59.1,0,1,48
6337,1,6337,control,9.99,0.0,2024-12-12,0,0,0,851.59,0.0,3,1,83
6338,1,6338,variant_mid,12.99,10.0,2024-01-07,0,0,0,47.41,14.8,3,1,50
6339,1,6339,control,9.99,0.0,2024-03-18,1,1,1,156.1,63.2,2,1,84
6340,1,6340,control,9.99,0.0,2025-10-19,0,0,0,95.14,0.0,1,1,73
6341,1,6341,variant_high,14.99,15.0,2025-12-29,0,0,0,77.9,10.4,5,1,71
6342,1,6342,control,9.99,0.0,2024-07-11,1,0,0,82.69,71.7,0,1,60
6343,1,6343,control,9.99,0.0,2024-06-10,1,1,1,47.6,75.4,0,0,54
6344,1,6344,control,9.99,0.0,2024-07-08,1,1,0,68.29,61.5,6,1,39
6345,1,6345,control,9.99,0.0,2025-11-01,1,0,0,138.28,53.1,1,1,86
6346,1,6346,variant_mid,12.99,10.0,2024-01-16,1,1,0,28.22,66.8,1,1,6
6347,1,6347,control,9.99,0.0,2024-03-11,1,1,1,429.14,33.0,0,1,63
6348,1,6348,variant_high,14.99,15.0,2024-10-02,0,0,0,119.58,2.5,2,0,68
6349,1,6349,variant_mid,12.99,10.0,2025-12-24,1,1,1,129.1,30.9,3,0,83
6350,1,6350,variant_mid,12.99,10.0,2024-03-05,0,0,0,196.85,8.8,2,0,53
6351,1,6351,control,9.99,0.0,2024-09-12,1,0,0,181.49,53.2,1,0,48
6352,1,6352,variant_high,14.99,15.0,2024-05-29,0,0,0,97.03,15.6,0,1,10
6353,1,6353,variant_mid,12.99,10.0,2024-09-14,1,1,0,83.3,49.3,1,0,56
6354,1,6354,variant_high,14.99,15.0,2025-05-17,1,1,1,114.91,76.0,5,1,14
